dA_dt,dB_dt,dC_dt,time,experiment_id
-0.03913635869674959,-0.028644863731953157,0.06009027554255726,12.562814070351758,1
-0.037134960814876244,-0.02745313547197575,0.061627165189342734,12.814070351758794,1
-0.03544146107483796,-0.025969432192075405,0.054845022293451784,13.065326633165828,1
-0.03625072984560707,-0.026158008839652275,0.052273697455364,13.316582914572862,1
-0.03472167893554136,-0.025762563930249352,0.0504519416407366,13.567839195979898,1
-0.03697642669574557,-0.025090300335956214,0.04598116684932143,13.819095477386934,1
-0.0335789456262382,-0.02479261501762996,0.04372032021094196,14.070351758793969,1
-0.030058812251789878,-0.025254289530857173,0.04179622692930929,14.321608040201003,1
-0.027429396799912176,-0.025729395907546877,0.04225217414651587,14.572864321608039,1
-0.029355692190638116,-0.023883999172593758,0.04160365534682996,14.824120603015075,1
-0.025940050581079812,-0.022699388872828644,0.04491331220649287,15.07537688442211,1
-0.02483728697022442,-0.022611839595074824,0.042448048332604404,15.326633165829143,1
-0.03174268352663489,-0.022292265336787916,0.041412976963498674,15.57788944723618,1
-0.02807800940354706,-0.021369912522915393,0.042232161610681454,15.829145728643216,1
-0.02931207275182342,-0.02053029606245356,0.034166337042286055,16.08040201005025,1
-0.025738042042991436,-0.019352947388740573,0.03359390745979756,16.331658291457284,1
-0.026168774757597393,-0.019304966988027663,0.03181333292918912,16.58291457286432,1
-0.02175673680468444,-0.019125426645446194,0.03434047750607319,16.834170854271356,1
-0.019398609826300352,-0.01917927232774891,0.03974805217628303,17.08542713567839,1
-0.019486506593272498,-0.01917096264088618,0.03553917065120218,17.336683417085425,1
-0.016433995686766352,-0.018837687526812336,0.03328314572400401,17.587939698492463,1
-0.013222716804286851,-0.018551985044983572,0.03653585673284047,17.839195979899497,1
-0.009380645886163946,-0.018103173462643816,0.036603118504346124,18.09045226130653,1
-0.010922114343453582,-0.01782939723459043,0.029193748339072494,18.341708542713565,1
-0.00967891857881178,-0.017223345847215018,0.030548428873682067,18.5929648241206,1
-0.01648299167043291,-0.017437371074619873,0.029420537274103743,18.844221105527637,1
-0.015230187120424937,-0.017119494672780313,0.029610477511020958,19.09547738693467,1
-0.012310523912572315,-0.016928780257697524,0.03029474317950415,19.346733668341706,1
-0.009015504432012671,-0.01665304448331485,0.0317717116432631,19.597989949748744,1
-0.0027475294575941044,-0.015812257488181398,0.03279568041010622,19.849246231155778,1
-0.0019016540226080448,-0.01428324050457106,0.030139354200610285,20.100502512562812,1
-0.0019772773775861476,-0.013833996496696891,0.026906555004041342,20.351758793969847,1
-0.0010770276760518093,-0.013178933158184587,0.024618634495294285,20.60301507537688,1
-0.0010567212464564636,-0.01204415138855875,0.02238468610798244,20.85427135678392,1
-0.0004648845004761171,-0.011525660485485057,0.018131539830618187,21.105527638190953,1
-0.002289974592738257,-0.011125099542926583,0.018990389181584143,21.356783919597987,1
-0.004609131655120655,-0.009001146946385971,0.02691440590526293,21.608040201005025,1
-0.0051326460635121775,-0.00809404373276538,0.02315715390504729,21.85929648241206,1
-0.0038279714359834107,-0.008557252358967106,0.024200340220690283,22.110552763819094,1
-0.0012161989669748473,-0.007992216680804253,0.020604867992407266,22.361809045226128,1
-0.0059429359422985585,-0.008956245094146461,0.02129331659642706,22.613065326633162,1
-0.004137987024664695,-0.009035270748115871,0.019384980335589913,22.8643216080402,1
-0.006743297332228797,-0.008564942436181541,0.023838224607711078,23.115577889447234,1
-0.005209508893280037,-0.007198223007180191,0.023664619909666455,23.36683417085427,1
-0.0033348723981769875,-0.007740526984197907,0.024255982975050168,23.618090452261306,1
-0.0077734520632452,-0.007733743966927048,0.022081562258979157,23.86934673366834,1
-0.011180894432668639,-0.006708785665561037,0.021318739804136202,24.120603015075375,1
-0.010773310496637982,-0.006979315651686366,0.01959601538500755,24.37185929648241,1
-0.008014506762041492,-0.007253469674157001,0.02007940027787138,24.623115577889443,1
-0.004294111683029004,-0.008193759330024017,0.02278808705747467,24.87437185929648,1
-0.005851494361712138,-0.007762453600660853,0.02509277849776526,25.125628140703515,1
-0.008626764072828667,-0.008032546930410014,0.026353168247936924,25.37688442211055,1
-0.005831844387451361,-0.00789041550307682,0.02416133724095048,25.628140703517587,1
-0.011149385428215692,-0.008268698225959319,0.018437428760648116,25.87939698492462,1
-0.009798115767131466,-0.008315759857092016,0.016627169322041755,26.130653266331656,1
-0.011516533371371665,-0.008504378036660041,0.01146776811358181,26.38190954773869,1
-0.00868829447392988,-0.007973386786305657,0.012381079843729704,26.633165829145725,1
-0.01074863349837654,-0.008435642457498605,0.013475994631260256,26.884422110552762,1
-0.009848581326812295,-0.008467045299255025,0.016798726540509745,27.135678391959797,1
-0.006902490345996273,-0.008694691476306882,0.017696973472927757,27.38693467336683,1
-0.009248688153576753,-0.00805398785014154,0.02119483028264386,27.63819095477387,1
-0.008033495468078461,-0.007163772666645296,0.01726231657990403,27.889447236180903,1
-0.009469064754776938,-0.006611701943040764,0.018472854323711877,28.140703517587937,1
-0.0096390789516844,-0.00581429370643527,0.0161607477156502,28.39195979899497,1
-0.011872195671666239,-0.006624527748224357,0.005960253342777636,28.643216080402006,1
-0.01403071512533743,-0.006910837293390377,0.0074820482643402015,28.894472361809044,1
-0.013650312406513238,-0.006896160370336734,0.009997241430260819,29.145728643216078,1
-0.015853984236665935,-0.00742075685760243,0.008853743782659962,29.396984924623112,1
-0.014614565824616748,-0.007236381656828514,0.01019774995526516,29.64824120603015,1
-0.0135162582873002,-0.007354743319471486,0.007676138302216997,29.899497487437184,1
-0.00854648192219982,-0.00602558332522773,0.006697407850868739,30.15075376884422,1
-0.010365070787344704,-0.005390605208482558,0.009432227431727508,30.402010050251253,1
-0.013891266183781956,-0.005038295819219537,0.009866391189511317,30.653266331658287,1
-0.013954129362127607,-0.0047331877222875985,0.008921408809122606,30.904522613065325,1
-0.011377028926484931,-0.00489347544247638,0.009614909866493129,31.15577889447236,1
-0.01251124950316201,-0.0052834278346583245,0.004780228788865559,31.407035175879393,1
-0.012861177926927559,-0.005274975344490637,0.004919797390442076,31.65829145728643,1
-0.008606689543149342,-0.004543589126015129,0.013507092498270371,31.909547738693465,1
-0.014002187316342686,-0.004628500306246414,0.008466067184291064,32.1608040201005,1
-0.016904798145132238,-0.004601445809510089,0.0025271736147783816,32.41206030150754,1
-0.015895403921724175,-0.003615934703617766,0.004141216628445848,32.66331658291457,1
-0.01810983364609335,-0.0029783853985896882,0.002960386659121571,32.914572864321606,1
-0.016274163921394795,-0.002141587746978092,0.002545926245094603,33.16582914572864,1
-0.02067487072381275,-0.0024473966670456922,0.004671131945503034,33.417085427135675,1
-0.019668458703971377,-0.0019706436365153276,0.004126357742279835,33.66834170854271,1
-0.016133655506749136,-0.002170111323498049,0.006193155761054407,33.91959798994974,1
-0.01707944624886569,-0.0030339742972765125,0.00011758815795014132,34.17085427135678,1
-0.02025971163870789,-0.0027264574069750446,-0.001445123118410205,34.42211055276382,1
-0.016773749015703155,-0.0028019269382375538,-0.0030526523467818124,34.67336683417085,1
-0.014191615566676034,-0.0031959145559219376,-0.0013051802398214387,34.92462311557789,1
-0.011328474544604452,-0.0036895764119990004,0.006234855235004558,35.175879396984925,1
-0.008602318997832361,-0.004828403921549796,0.009102281976146641,35.427135678391956,1
-0.010003738167339217,-0.004927862993343832,0.005799212179022409,35.678391959798994,1
-0.00863975244672186,-0.0033580586947396765,0.004992821571768118,35.929648241206024,1
-0.006338927222307165,-0.003748261999717764,-0.0017764871757152843,36.18090452261306,1
-0.007604924911158696,-0.002969137428811097,-0.004418095988989138,36.4321608040201,1
-0.005997825335424885,-0.0029333124920423587,-0.006606378191907315,36.68341708542713,1
-0.004163765531654391,-0.0028585321216370993,-0.007023098312095991,36.93467336683417,1
-0.0018814908717020157,-0.0019674518073660684,-0.003475813502446007,37.1859296482412,1
0.0018154508935511095,-0.0009842813935269962,-0.0012773317635316119,37.43718592964824,1
0.003590909410739521,-0.0007806473714457098,-0.0014780278031246085,37.688442211055275,1
0.0024344429590822062,0.0005877509452903908,-0.00013222023850156965,37.939698492462306,1
0.0010744735969611505,0.0026270270504297963,-0.004173198122476661,38.19095477386934,1
0.002430674813719865,0.002513900682302899,-0.00356124454368973,38.44221105527638,1
0.007403798199811977,0.002934805527192161,-0.005652996895418955,38.69346733668341,1
0.00716561326612843,0.002068384021745597,-0.006961184357662241,38.94472361809045,1
0.009344766501282105,0.0017696561852303338,-0.0015892110576347213,39.19597989949749,1
0.01033861476210141,0.0017083185135989267,0.004149105135373416,39.44723618090452,1
0.009430785246657952,0.001308274680793604,0.00013747670014915603,39.698492462311556,1
0.009822655617491356,0.001645488600465523,0.001730666308565237,39.94974874371859,1
0.009519408871594392,0.001688466994304127,-0.0004301397603086119,40.201005025125625,1
0.011249218244214298,0.0008968891073841074,-0.00314664194345479,40.45226130653266,1
0.012421487560954533,0.001379146395662619,-0.0017421205443625303,40.70351758793969,1
0.010373962046449395,0.002064740349426918,0.00306729284988342,40.95477386934673,1
0.009281987525813249,0.0017087601421469456,0.001803514338679975,41.20603015075376,1
0.011711315428304685,0.0023096572337800592,0.004921323484046135,41.4572864321608,1
0.01132298591048119,0.0024317976854714173,0.008395195352933961,41.70854271356784,1
0.013162937470033623,0.002426643202080851,0.01197660983315357,41.95979899497487,1
0.016551460954887066,0.0010209174111192514,0.014552698303068117,42.211055276381906,1
0.012785280130692703,0.0005229685804338695,0.011864791646342009,42.462311557788944,1
0.009833062516141158,0.00023007577068551518,0.005986177752402204,42.713567839195974,1
0.010269663648067926,0.00010514884445772042,0.009731897808394816,42.96482412060301,1
0.009186320269378411,0.0007579463839239288,0.009097624558878175,43.21608040201005,1
0.007835807464466877,0.0015410577759973408,0.00836022891438794,43.46733668341708,1
0.007305244747949855,0.0013469627934976395,0.007423132587338328,43.71859296482412,1
0.004246598044599968,0.0015435210548084368,0.005397239139958768,43.96984924623115,1
0.005029236203094783,0.001700659737785848,0.006682180631039057,44.22110552763819,1
0.0040508320091120825,0.0005535813337726293,0.0010029228483631333,44.472361809045225,1
0.00498286258649857,0.0006568663154518613,0.002352149582201185,44.723618090452256,1
0.008595645387358096,0.0008117090318421325,0.0012721458023694618,44.97487437185929,1
0.008918838974988363,0.0005625342149039944,0.0008299896853374831,45.226130653266324,1
0.009242032562618551,0.0003133593979656653,0.0003878335682825231,45.47738693467336,1
0.009565226150248738,6.418458102733532e-05,-5.4322548772438684e-05,45.7286432160804,1
0.009888419737878925,-0.00018499023591099379,-0.0004964786658273987,45.97989949748743,1
0.010211613325509114,-0.0004341650528493229,-0.0009386347828823588,46.23115577889447,1
0.010534806913139301,-0.0006833398697876529,-0.001380790899937319,46.482412060301506,1
0.01085800050076949,-0.0009325146867259819,-0.0018229470169922788,46.73366834170854,1
0.011181194088399677,-0.001181689503664311,-0.002265103134047239,46.984924623115575,1
0.011504387676029865,-0.001430864320602641,-0.0027072592511022007,47.23618090452261,1
0.011827581263660052,-0.00168003913754097,-0.0031494153681571606,47.48743718592964,1
0.012150774851290241,-0.0019292139544793,-0.003591571485212121,47.73869346733668,1
0.012473968438920428,-0.0021783887714176293,-0.004033727602267081,47.98994974874371,1
0.012797162026550617,-0.0024275635883559583,-0.004475883719322041,48.24120603015075,1
0.013120355614180804,-0.0026767384052942874,-0.0049180398363770006,48.49246231155779,1
0.013443549201810992,-0.002925913222232618,-0.005360195953431961,48.74371859296482,1
0.01376674278944118,-0.0031750880391709473,-0.005802352070486923,48.994974874371856,1
0.014089936377071366,-0.0034242628561092763,-0.0062445081875418815,49.24623115577889,1
0.014413129964701551,-0.0036734376730476054,-0.006686664304596843,49.497487437185924,1
0.014736323552331738,-0.0039226124899859344,-0.007128820421651805,49.74874371859296,1
0.015059517139961927,-0.004171787306924265,-0.007570976538706763,50.0,1
-0.35143086103985416,0.1156487064192578,0.20419952359379775,0.0,2
-0.3429500267546823,0.11046841983212193,0.20128072151063472,0.25125628140703515,2
-0.3344691924695104,0.10528813324498607,0.1983619194274717,0.5025125628140703,2
-0.3259883581843385,0.10010784665785019,0.1954431173443087,0.7537688442211055,2
-0.3175075238991666,0.09492756007071432,0.19252431526114566,1.0050251256281406,2
-0.3090266896139947,0.08974727348357846,0.18960551317798263,1.2562814070351758,2
-0.30054585532882283,0.08456698689644258,0.1866867110948196,1.507537688442211,2
-0.29206502104365095,0.07938670030930672,0.1837679090116566,1.758793969849246,2
-0.2835841867584791,0.07420641372217085,0.18084910692849357,2.0100502512562812,2
-0.2751033524733072,0.06902612713503498,0.17793030484533054,2.2613065326633164,2
-0.26662251818813537,0.06384584054789912,0.17501150276216754,2.5125628140703515,2
-0.25814168390296344,0.058665553960763235,0.17209270067900448,2.7638190954773867,2
-0.24966084961779153,0.05348526737362736,0.16917389859584148,3.015075376884422,2
-0.24118001533261965,0.048304980786491494,0.16625509651267847,3.266331658291457,2
-0.2326991810474478,0.04312469419935562,0.16333629442951542,3.517587939698492,2
-0.2242183467622759,0.037944407612219754,0.1604174923463524,3.7688442211055273,2
-0.21573751247710402,0.03276412102508389,0.15749869026318938,4.0201005025125625,2
-0.20725667819193214,0.027583834437948016,0.15457988818002638,4.271356783919598,2
-0.19877584390676023,0.02240354785081215,0.15166108609686335,4.522613065326633,2
-0.19029500962158835,0.01722326126367628,0.14874228401370032,4.773869346733668,2
-0.18181417533642713,0.012042974676535662,0.1458234819305265,5.025125628140703,2
-0.1748076735046784,0.006112665648754788,0.14649957844884365,5.276381909547738,2
-0.16830795552313102,0.0018972782651187406,0.14446697307442044,5.527638190954773,2
-0.1595048492589548,-0.002761274536191192,0.13678469449150635,5.7788944723618085,2
-0.1529100422876472,-0.00527935948163324,0.13807667162207565,6.030150753768844,2
-0.14898721633581788,-0.00848140247862028,0.13353826226425974,6.281407035175879,2
-0.14105386675433534,-0.011741360465786705,0.13245198041239972,6.532663316582914,2
-0.1367101732467259,-0.013669175761162545,0.14198601752864642,6.783919597989949,2
-0.12763452231460512,-0.01578471844113711,0.14238924945212003,7.035175879396984,2
-0.12003092775107128,-0.017448091671331233,0.13874641551844566,7.2864321608040195,2
-0.12102918775768,-0.018867800955142507,0.136754277122892,7.537688442211055,2
-0.11823828292834625,-0.020396152542946792,0.13066908390090512,7.78894472361809,2
-0.11284842209123022,-0.02170887254758853,0.13089292021301396,8.040201005025125,2
-0.10826081200588468,-0.022755101068912653,0.12557520354809784,8.29145728643216,2
-0.10506832739546122,-0.023018701671042557,0.12491055053251322,8.542713567839195,2
-0.1010784252932889,-0.024561849315824426,0.11742967961328521,8.793969849246231,2
-0.09597513479085018,-0.026062375805653872,0.10725011789488682,9.045226130653266,2
-0.09556636291892857,-0.02716508014839162,0.10896553543586031,9.2964824120603,2
-0.09088777542006032,-0.027871288909496608,0.10307046706917303,9.547738693467336,2
-0.08685858987544424,-0.02938047177576726,0.09919516059818177,9.798994974874372,2
-0.0820478052420336,-0.02830346999663346,0.09672276163301581,10.050251256281406,2
-0.07795190321168924,-0.0281026028460801,0.09413037548494715,10.30150753768844,2
-0.07402042782692393,-0.027567739139744165,0.09200296522391935,10.552763819095476,2
-0.06447474920311032,-0.028258639502291245,0.09260808123741415,10.804020100502512,2
-0.06482111173366908,-0.027969143920365643,0.08968376732760697,11.055276381909547,2
-0.06426521090050796,-0.02853991796944,0.0884510393486197,11.306532663316581,2
-0.062131812809955285,-0.0284045398635116,0.08532281130282413,11.557788944723617,2
-0.05909823676937764,-0.02873330301023777,0.09185604378230044,11.809045226130653,2
-0.06170377334023229,-0.027411408360588446,0.09109606990426926,12.060301507537687,2
-0.06577188700179831,-0.027048435116099487,0.08941579770211991,12.311557788944722,2
-0.05867122238820129,-0.026857339123861453,0.08464973634764623,12.562814070351758,2
-0.05669712811279503,-0.02741783038954874,0.08166607836764118,12.814070351758794,2
-0.057507260252257095,-0.0270301874870174,0.07683623048479685,13.065326633165828,2
-0.04775510625631841,-0.02632442923843569,0.06866645826381583,13.316582914572862,2
-0.039754569415504905,-0.025322534334348654,0.06996200892509005,13.567839195979898,2
-0.03277145443557655,-0.025173666584026012,0.06408103939749808,13.819095477386934,2
-0.032946737279443895,-0.023551012145745055,0.06188038524185677,14.070351758793969,2
-0.029925774109189392,-0.02256334751068812,0.05984627487871884,14.321608040201003,2
-0.02687510126955049,-0.022736029300895313,0.06311823228424837,14.572864321608039,2
-0.027607900388360997,-0.022717484194920944,0.06549310933258648,14.824120603015075,2
-0.025701898021822774,-0.02314557494910741,0.06039628874410804,15.07537688442211,2
-0.01890369978992209,-0.021974720090312226,0.05608069429278795,15.326633165829143,2
-0.020380995316048704,-0.022092228432599625,0.05642388154045601,15.57788944723618,2
-0.024452407464063776,-0.022441093299965686,0.05220251206873736,15.829145728643216,2
-0.020298523685340884,-0.022139475703181682,0.049329385689673516,16.08040201005025,2
-0.020644676550654745,-0.021679792278104876,0.04738886478896977,16.331658291457284,2
-0.021969167698353165,-0.020606112175176813,0.04472374853961427,16.58291457286432,2
-0.020036199156113665,-0.01979422004861648,0.04334597181315946,16.834170854271356,2
-0.016011733787311345,-0.017831730548603972,0.045409994774212196,17.08542713567839,2
-0.01490197849958386,-0.01737412095724037,0.050147023491641365,17.336683417085425,2
-0.011345633870017718,-0.016723444296360083,0.05211639360122909,17.587939698492463,2
-0.014609738283032478,-0.015437458851168552,0.055288016525918936,17.839195979899497,2
-0.01861155484706416,-0.014048929623783152,0.05299053778231255,18.09045226130653,2
-0.018419885113800445,-0.015146298427503676,0.05101687918587294,18.341708542713565,2
-0.016819917581835812,-0.01606126373657905,0.04845594765685592,18.5929648241206,2
-0.015637458939774442,-0.015736759289336207,0.05120384656998476,18.844221105527637,2
-0.01558806625033767,-0.01492002764383715,0.0482779561157224,19.09547738693467,2
-0.01477824222759415,-0.015907747447975257,0.04404228538544444,19.346733668341706,2
-0.01961576337192155,-0.01634005287970743,0.0456277459244221,19.597989949748744,2
-0.018655901562600097,-0.01628814802637227,0.04352745880635508,19.849246231155778,2
-0.0181116835980688,-0.016325830442409955,0.04225946334226065,20.100502512562812,2
-0.022507366464403097,-0.015313027201622953,0.040841106995651126,20.351758793969847,2
-0.01944229593340742,-0.014250068014659447,0.03518896311315297,20.60301507537688,2
-0.01545988053861342,-0.013394467262096725,0.029132111136099197,20.85427135678392,2
-0.012373281260313033,-0.014537057554554334,0.028774767898367516,21.105527638190953,2
-0.01903206146543935,-0.014830992825408883,0.02989844352411375,21.356783919597987,2
-0.022849049484509804,-0.014444510984752641,0.023831670342465215,21.608040201005025,2
-0.022824763433117245,-0.014679625709725502,0.020909971855981316,21.85929648241206,2
-0.0211138899897738,-0.015420569309546791,0.022404309937665404,22.110552763819094,2
-0.02254940999469315,-0.01401382538053094,0.02161840166676734,22.361809045226128,2
-0.028054170086630466,-0.013459881432549902,0.022427140978907696,22.613065326633162,2
-0.030137226088458573,-0.013121269370710644,0.015686156077497345,22.8643216080402,2
-0.02947206071203149,-0.0132511932655762,0.013528731124763046,23.115577889447234,2
-0.029016794948798972,-0.01208840782082886,0.010661309682314555,23.36683417085427,2
-0.0267440091734248,-0.011593013535193679,0.006169090092514108,23.618090452261306,2
-0.022082132177462847,-0.009861711400402729,0.004194744986535627,23.86934673366834,2
-0.0203525416812246,-0.010516910028111764,0.002299175075960157,24.120603015075375,2
-0.019619639933644063,-0.010133140370237617,0.0036727477698178853,24.37185929648241,2
-0.01879630159739892,-0.009239635728180415,0.0012834336185032532,24.623115577889443,2
-0.021097718828769395,-0.008995703118435833,0.0032318005009541436,24.87437185929648,2
-0.021892168986296538,-0.009009392778172667,0.004189601167529245,25.125628140703515,2
-0.015622583670239257,-0.009753471481081183,0.002771030363232799,25.37688442211055,2
-0.016050560755332725,-0.007819897586124266,0.0010497803468486157,25.628140703517587,2
-0.018535930528046807,-0.008701543922246256,0.0027910912283232955,25.87939698492462,2
-0.02285066202977293,-0.009284884721661781,-0.0008502381508599353,26.130653266331656,2
-0.022055815579293682,-0.009282613421586624,-0.0009425487462468043,26.38190954773869,2
-0.021526373329337035,-0.009334140061688354,0.0005651827100118228,26.633165829145725,2
-0.0216166225881829,-0.010042118252004123,0.002235794656714538,26.884422110552762,2
-0.019385303284866415,-0.008926831489887103,0.0013986002267798246,27.135678391959797,2
-0.018349965345391746,-0.0072956485561771305,-0.000597277972146631,27.38693467336683,2
-0.02018069523555926,-0.007951089291762265,0.0027491032019736268,27.63819095477387,2
-0.023037069022641826,-0.006998747638131274,0.0067685673079672815,27.889447236180903,2
-0.02169008776703669,-0.00600084675963513,0.010329011730588958,28.140703517587937,2
-0.02609252023200289,-0.005452536694340783,0.011242808291411154,28.39195979899497,2
-0.025556324312378174,-0.005612860028511209,0.012223003190097656,28.643216080402006,2
-0.019992157557031234,-0.0061001620383489595,0.0074535954549955945,28.894472361809044,2
-0.021251097819060746,-0.006249157425857361,0.011819211714104499,29.145728643216078,2
-0.02018010344837922,-0.005332080892270663,0.010693706795489704,29.396984924623112,2
-0.014407249451536732,-0.00517267777245978,0.009505490829934104,29.64824120603015,2
-0.010565832193063505,-0.00594286917429828,0.008075131710447577,29.899497487437184,2
-0.008314948313529146,-0.005589491662306364,0.00628781740600941,30.15075376884422,2
-0.005986443998141743,-0.005338261192648362,0.009565057753578826,30.402010050251253,2
-0.007479808982861891,-0.005508413469787785,0.013136907530022893,30.653266331658287,2
-0.0012956892291556047,-0.005885313222832974,0.010504891275549419,30.904522613065325,2
0.005588788986795933,-0.005595969510135812,0.012256339862185056,31.15577889447236,2
0.007771272619839756,-0.005693725234703562,0.014031900910098895,31.407035175879393,2
0.010091087205934398,-0.005280955768642329,0.02033653153480335,31.65829145728643,2
0.010618256657493342,-0.0049173300737661374,0.01781288776906427,31.909547738693465,2
0.0077012289875193155,-0.004640172082043664,0.015473100773198223,32.1608040201005,2
0.009791950554085174,-0.004051684666530427,0.013616629852622856,32.41206030150754,2
0.011615021151174914,-0.0036418972256123065,0.012354933706823829,32.66331658291457,2
0.008102082283330063,-0.003824747628655031,0.01586862800206177,32.914572864321606,2
0.0049688097258824065,-0.0037219792948031483,0.015849475223708474,33.16582914572864,2
0.005918778243850259,-0.0034529072573142865,0.014587127119728939,33.417085427135675,2
0.008447193379821801,-0.0027673557362300075,0.013876083592254004,33.66834170854271,2
0.006236890332144303,-0.002588763156073105,0.00902427586290685,33.91959798994974,2
0.0079126323486183,-0.0012227671834662325,0.008282196870328658,34.17085427135678,2
0.006885934123362809,-0.0018821337806405392,0.008078197932225611,34.42211055276382,2
0.0038820268110946565,-0.002978962755895754,0.00845198110690295,34.67336683417085,2
0.002561227009132464,-0.0027962007386435317,0.003717241413623726,34.92462311557789,2
0.007554536420641323,-0.002221784409642451,0.00235068459023508,35.175879396984925,2
0.008087130407800064,-0.0021178342288153407,0.00012118581232431491,35.427135678391956,2
0.010891522389178045,-0.0030620521040532066,-0.0015595409711942445,35.678391959798994,2
0.010978137253515732,-0.002222260836018982,-0.004797115474247327,35.929648241206024,2
0.01098277572540064,-0.0026006652079650036,-0.0017792131426714456,36.18090452261306,2
0.006098016411789476,-0.0019820986095953797,-0.0007030080652819077,36.4321608040201,2
0.007206969624171248,-0.0024915514884968036,-0.007956769474499872,36.68341708542713,2
0.006659733042987515,-0.0018235763462184046,-0.005397708307583125,36.93467336683417,2
0.006273783866096831,-0.0024557153284144972,-0.0029940099708299275,37.1859296482412,2
0.005344074374652257,-0.0015616018293543742,-0.00393585252371683,37.43718592964824,2
0.0022565765658031107,-0.0015836836802426465,-0.0029912771891823452,37.688442211055275,2
-0.00024079683780767194,-0.00199924066976493,-0.003826733613695425,37.939698492462306,2
-0.0009351039150316456,-0.0008897874640802368,-0.006046570707688962,38.19095477386934,2
-0.0027049211332936776,-0.0007295739604318372,-0.005665951491935179,38.44221105527638,2
-0.004280186344005607,-0.0014094815889801346,-0.005378885559720627,38.69346733668341,2
-0.0039043398796831264,-0.0007881254837831365,0.002371667800640401,38.94472361809045,2
