A,B,C,time,experiment_id
0.1991774630305394,0.14732735618282447,2.1785282101844934,16.834170854271356,1
0.1932422077179233,0.10415977696092038,1.8115717254487869,17.08542713567839,1
-0.08019050269863193,0.11100789955509181,2.0481093384391214,17.336683417085425,1
0.22132293178869086,0.12368686939044712,1.856972814394567,17.587939698492463,1
0.14089394123632373,0.1841488129365338,2.236955455844565,17.839195979899497,1
0.08504518252042131,0.2253248522218545,1.9571879651687332,18.09045226130653,1
0.17103538390150674,0.1479842736056952,2.1409746537306105,18.341708542713565,1
-0.0910985318084182,0.12409603823371192,1.9772864149845373,18.5929648241206,1
0.11476471113910754,0.20089963749304152,2.0991724080160292,18.844221105527637,1
0.2203951289326692,0.12258993799144938,1.9877248047821892,19.09547738693467,1
0.2424102310530658,0.10310115654683046,2.136643758215053,19.346733668341706,1
0.13016270407691194,0.07614003760614253,1.9937908786262113,19.597989949748744,1
0.037371363102831026,0.14266536694756723,2.1906693641339148,19.849246231155778,1
0.20534340561021802,0.09587897385090394,2.3604764897316417,20.100502512562812,1
0.10342796245184303,0.07003909960854579,2.0352996688555707,20.351758793969847,1
-0.20032820287646194,0.09718711298133158,2.189018290288384,20.60301507537688,1
0.1972551781591258,0.08511233485134669,2.109550504091326,20.85427135678392,1
-0.03973343419224222,0.10568521930375259,1.9463097555973015,21.105527638190953,1
0.33206620182066415,0.1541167734751128,2.247085688713818,21.356783919597987,1
0.054225065492813085,0.05222231283613906,2.1116117979673836,21.608040201005025,1
0.22458708004004102,0.07139138059435704,2.302574235775229,21.85929648241206,1
0.29351164243849054,0.07275610651709702,2.4043448683334097,22.110552763819094,1
0.11019306401609749,0.10399578710425335,2.3642869689599544,22.361809045226128,1
0.06333207258737648,0.06334792384720392,2.182244170172392,22.613065326633162,1
0.16606829572250315,0.1322487796798547,2.226427051232891,22.8643216080402,1
0.027874064548833996,0.12665441138449984,2.072143195591629,23.115577889447234,1
-0.02400182746102269,0.044964107288619284,1.9031086881340809,23.36683417085427,1
0.1045188268614321,0.06659046897752685,2.1213209428527238,23.618090452261306,1
0.1205935091236185,0.04537075381473077,2.239161584345125,23.86934673366834,1
-0.020721908395575958,0.04803735901970216,2.2853395689082894,24.120603015075375,1
0.10770786904194421,0.10129952376336934,2.356761694449283,24.37185929648241,1
0.2585439397112536,0.06459096391355848,2.1196872878764283,24.623115577889443,1
0.3563102361479167,0.12416884246459076,2.3601891987046093,24.87437185929648,1
-0.05188280150895065,0.0790995320200597,2.2913777580780925,25.125628140703515,1
-0.035119076203984995,0.06282389011510937,2.095602418812868,25.37688442211055,1
0.14825132892653475,0.07276064111374819,2.1578125444152096,25.628140703517587,1
0.19790613941494697,0.062137944093042595,2.2004135774359868,25.87939698492462,1
0.03033692193766896,0.06480411979294542,2.0383823185694765,26.130653266331656,1
0.004713948009676311,0.05066495735065399,2.2720686527403133,26.38190954773869,1
0.08997478200119394,0.15408293716274862,2.444682842023889,26.633165829145725,1
-0.007590050192266343,0.06320336623230163,2.175168665470583,26.884422110552762,1
0.10503929474729401,0.019322427869119103,2.1991720321678025,27.135678391959797,1
0.2008199522768804,0.13239540480040757,2.251012300554321,27.38693467336683,1
-0.04088078705109772,0.016355000618768382,2.333535734883556,27.63819095477387,1
0.11549907274040447,0.062127475520705036,2.3612448129389842,27.889447236180903,1
-0.12336791069277958,0.03517868324814504,2.4462137280269043,28.140703517587937,1
0.22053289191752667,0.04913459445841916,2.4167878700522616,28.39195979899497,1
0.16159630767500505,-0.01612804392988834,2.3019540905738096,28.643216080402006,1
-0.018884541668326583,0.040343954007485514,2.2824335157934375,28.894472361809044,1
-0.1570743668918829,0.02893375312044112,2.2715017090484095,29.145728643216078,1
-0.006474603781868225,0.009142266868426587,2.327919096251837,29.396984924623112,1
0.1286138116998034,0.023671772565029413,2.3476476716660053,29.64824120603015,1
0.31012477743583733,-2.5930486229445993e-05,2.668661140025983,29.899497487437184,1
0.03597031765455369,0.025220676697908943,2.4665499160810476,30.15075376884422,1
-0.22829288636326667,0.017895881076308615,2.226741289674137,30.402010050251253,1
0.2587059507346721,0.07085434948819352,2.3125486445297283,30.653266331658287,1
0.0004197965066845173,0.00486234590258602,1.910306481803527,30.904522613065325,1
0.07388627237605576,0.03680916059824535,2.2620274626064893,31.15577889447236,1
0.09519902454123105,0.0025847522555549445,2.1995456321424443,31.407035175879393,1
0.0394179432278631,-0.001531969211019047,2.3342993829763485,31.65829145728643,1
-0.035999332733916325,0.026051192781852937,2.49400314982469,31.909547738693465,1
-0.005915222378347556,0.03568415132353405,2.47326128182318,32.1608040201005,1
0.05772986149373335,0.018314612256746597,2.20010551809262,32.41206030150754,1
-0.14320459012702552,0.045408057229561184,2.419413650144932,32.66331658291457,1
0.15014340522968694,0.10315134347581845,2.0775067980379576,32.914572864321606,1
-0.14453697349049058,0.008411831916156411,2.3967461870210123,33.16582914572864,1
0.07629658285909748,0.025785494914293525,2.313240360830076,33.417085427135675,1
-0.015584067962362261,-0.009411104950062348,1.9339454497865893,33.66834170854271,1
-0.14473061691767064,0.0029429397226459764,2.5516651810937274,33.91959798994974,1
0.009011575801032932,0.04374556477858569,2.521084215954036,34.17085427135678,1
-0.03452537657958563,0.0019770661526024216,2.222863246788206,34.42211055276382,1
0.07821632428270842,-0.005126881153167812,2.324121474341346,34.67336683417085,1
-0.09181171033597607,0.006265263880329382,2.2926657520558966,34.92462311557789,1
0.06718965308255244,0.04517379321578588,2.160045685198795,35.175879396984925,1
-0.008176455646688643,0.03848897781505363,2.4900766677198636,35.427135678391956,1
-0.1467295007983873,0.033164475917218786,2.539674156309203,35.678391959798994,1
-0.09510614676382148,0.017844205377592307,2.397106120935849,35.929648241206024,1
0.030957663919894067,-0.007307734164017856,2.4824916614812658,36.18090452261306,1
-0.06906749118607201,-0.030140749009516632,2.26808811795957,36.4321608040201,1
0.009422151456905914,0.008687324404800686,2.3928986510023655,36.68341708542713,1
0.25216072708517157,-0.04986928528530116,2.82686548013107,36.93467336683417,1
-0.3331527377999064,-0.02350700357115155,2.146218778558445,37.1859296482412,1
-0.28792822882816044,0.026306370076724355,2.0548219729651445,37.43718592964824,1
-0.12604944868417853,-0.022956222704369023,2.537818620202348,37.688442211055275,1
-0.12107886932531499,0.06602690251009372,2.2639694944308744,37.939698492462306,1
0.002767283800610478,0.03481730736704322,2.2866599827038785,38.19095477386934,1
-0.20176753165521547,-0.02064596062981,2.3768501076972877,38.44221105527638,1
-0.1768730283113801,0.018340075235055382,2.211745350835032,38.69346733668341,1
0.04746377453591326,0.036563469851393034,2.5103906098374247,38.94472361809045,1
-0.09183606598648182,-0.06800746367829838,1.9541585535211994,39.19597989949749,1
-0.1115135277018952,0.023024525864017008,2.2746477667550637,39.44723618090452,1
0.21334014984813154,0.01589276250579565,2.2123349657835263,39.698492462311556,1
0.017312429934294677,-0.021994208970922996,2.427771755889375,39.94974874371859,1
-0.15857554175375096,-0.006582484270708875,2.512418764698793,40.201005025125625,1
0.09597352671264453,-0.07994250139949698,2.3798790324396495,40.45226130653266,1
0.07880835701941626,-0.002560192329782892,2.1823866297831964,40.70351758793969,1
-0.2177704845216405,0.06118211651524301,2.2701080906457434,40.95477386934673,1
0.0971621701247251,-0.011347123084120279,2.260351010636703,41.20603015075376,1
-0.23234608274348498,0.038619127528293905,2.206196931134283,41.4572864321608,1
-0.06285545837943457,0.021045507147790535,2.3017009590032287,41.70854271356784,1
0.004178180352694049,0.029100200284988394,2.293065608011706,41.95979899497487,1
0.11392535300503116,0.06053332884050851,2.409161550721901,42.211055276381906,1
0.19184569835866053,0.05878349715860354,2.3294354971680598,42.462311557788944,1
-0.003652812814531274,0.021963680361317614,2.43605172406553,42.713567839195974,1
-0.007163502493661094,0.077689813672209,2.329094725460531,42.96482412060301,1
-0.3230515505991121,0.06705081909450444,2.2951368976201225,43.21608040201005,1
0.15856766110945733,0.009511347895638955,2.3063425039189522,43.46733668341708,1
0.2026659156067355,0.02983326351029714,2.194537708103999,43.71859296482412,1
-0.07033125795505539,-0.02583773291247472,2.6433655293704916,43.96984924623115,1
0.2368508505203023,0.0013058930502168014,2.5119409005957385,44.22110552763819,1
0.009027624644617847,-0.024500379581670624,2.568481888481434,44.472361809045225,1
-0.08238880853853099,-0.008480041749164889,2.180909893173448,44.723618090452256,1
-0.1094386888153862,0.05162031158734864,2.4766576138294663,44.97487437185929,1
0.009582717356302135,0.021278432528610183,2.2466102258412217,45.226130653266324,1
-0.005694192342418648,-0.07900517955922305,2.3434869657615547,45.47738693467336,1
0.029591507934580034,0.013661886586355119,2.3032957866105357,45.7286432160804,1
-0.05522058154426535,0.032673978362978404,2.4874080234078906,45.97989949748743,1
-0.035944346955944256,-0.0263727509455382,2.1965499285621495,46.23115577889447,1
0.0885698059968542,0.06682688870876578,2.4128260092691245,46.482412060301506,1
-0.006706008116019256,0.059984879494629696,2.660142327168022,46.73366834170854,1
0.07468052146509342,0.014542375702014006,2.5564489350823383,46.984924623115575,1
-0.06526368691617777,-0.024676402732611298,2.0364666643902547,47.23618090452261,1
0.017514547925953656,0.014363143986942856,2.3320361619263457,47.48743718592964,1
0.04625751476866834,-0.021260687948101736,2.207210014384718,47.73869346733668,1
0.1373636758222745,0.0401987942769328,2.401698977969841,47.98994974874371,1
0.03571118488991953,0.006006404769955721,2.366590839556175,48.24120603015075,1
-0.10575350818799661,0.045172458727438705,2.3404606812218995,48.49246231155779,1
0.16270906255404916,0.03345975585735852,2.2340505582980548,48.74371859296482,1
-0.027507869970387965,0.02339992537376348,2.3217568133388164,48.994974874371856,1
0.021403919667919394,0.0016757859502084384,2.252426002033615,49.24623115577889,1
0.03937602199538074,0.015683066894409646,2.321379171587488,49.497487437185924,1
0.20436046857830553,0.014448399301538954,2.5100544321729967,49.74874371859296,1
0.07236833162227828,0.02522580124881052,2.412080051332559,50.0,1
2.3934604552720575,0.03350277510315494,0.31612292766535455,0.0,2
2.456106433823173,0.1663076746055954,0.1523212398594606,0.25125628140703515,2
2.326072746611349,0.1769952624673403,0.13879893293281068,0.5025125628140703,2
2.1238086442839665,0.3039381943010927,0.5208066732076806,0.7537688442211055,2
1.8174165933128739,0.24989372632895612,0.4898701466423869,1.0050251256281406,2
2.005814592197277,0.304484653011901,0.584098952729566,1.2562814070351758,2
1.7703225300839656,0.37377764604829644,0.8448399755373419,1.507537688442211,2
2.056150713717134,0.3772856207588944,0.6363701103448298,1.758793969849246,2
1.6653083536432163,0.4034684403337929,0.5764687148717715,2.0100502512562812,2
1.6020687249381451,0.43805739396400856,0.4992739651267719,2.2613065326633164,2
1.4900278266430973,0.41407346924998467,0.4319226486425872,2.5125628140703515,2
1.5184114227527434,0.491523382765558,0.8140465582863696,2.7638190954773867,2
1.428977461297171,0.5031093861365333,0.5306533899508404,3.015075376884422,2
1.3634739322955385,0.48339858060206076,0.8747033789509829,3.266331658291457,2
1.305423152454568,0.4351652585793636,0.8507105989476146,3.517587939698492,2
1.4344898357900198,0.463725691920972,0.41075270844244516,3.7688442211055273,2
1.230944454035153,0.4680326571421739,1.1702192076883786,4.0201005025125625,2
1.1728256964753812,0.48725079448048314,0.9220097114750114,4.271356783919598,2
1.2580908969827385,0.43221179908727353,1.198873452973022,4.522613065326633,2
1.2665698293019676,0.5171038385389829,1.0809529628703929,4.773869346733668,2
1.0991102044026202,0.4595908241376685,1.2631472032142923,5.025125628140703,2
1.1489750825295533,0.5102903111526345,1.406715306608563,5.276381909547738,2
1.007799577408294,0.46803128702378144,1.3618952191287528,5.527638190954773,2
0.8708171914933911,0.503332225515217,1.2612842059798852,5.7788944723618085,2
0.7735979196323322,0.41684536162181374,1.2505240885018383,6.030150753768844,2
0.8036605073891274,0.47839853688362927,1.1876953627722735,6.281407035175879,2
0.7591247207997185,0.4742950420377208,1.5373370859813844,6.532663316582914,2
0.679153409140606,0.4574257477996393,1.2816221454125392,6.783919597989949,2
0.5352966486559478,0.446871890143061,1.4741907882224292,7.035175879396984,2
0.9196694389441185,0.4279054432974545,1.331682453357801,7.2864321608040195,2
0.674716088323026,0.40799409980838514,1.3369184615309462,7.537688442211055,2
0.45070463098112706,0.41835549381159787,1.3597073119982093,7.78894472361809,2
0.9531206513817709,0.4101845412825296,1.113003269136355,8.040201005025125,2
0.684689187061728,0.3866083151681484,1.522729046020085,8.29145728643216,2
0.8852229527200843,0.3987185914716896,1.5134456373980294,8.542713567839195,2
0.4676348955851188,0.42146972993634585,1.5247328173631782,8.793969849246231,2
0.6050891774522461,0.409672595110408,1.6365454517166813,9.045226130653266,2
0.7392451327920536,0.3594596271095305,1.8841867416584657,9.2964824120603,2
0.2945637532186899,0.3556868682440405,1.8371905341719101,9.547738693467336,2
0.3859726644137931,0.3214902747959198,1.5981923894963395,9.798994974874372,2
0.7130337894423657,0.3666453444218896,1.60336309617371,10.050251256281406,2
0.4489573379763781,0.35831314389811364,1.8833208632584075,10.30150753768844,2
0.24940944106314625,0.3587724655662203,1.9383465414763341,10.552763819095476,2
0.44170856528762015,0.3252168346251496,1.6344451708309502,10.804020100502512,2
0.4006259809884765,0.3536881550674169,1.9552578955803912,11.055276381909547,2
0.4435004730543353,0.36360175131230027,1.639031417088432,11.306532663316581,2
0.4661878440194489,0.30779039758922966,1.846484056884858,11.557788944723617,2
0.3776210881105305,0.3312595879951848,2.4016623094627008,11.809045226130653,2
0.34909048873342324,0.31191318617407804,2.039969374981491,12.060301507537687,2
0.5679711571235307,0.31375879285777336,1.8812817579822838,12.311557788944722,2
-0.04077858040907534,0.29052565103452976,2.1466094650687033,12.562814070351758,2
0.26796076836639526,0.3004979282433068,2.004542676347473,12.814070351758794,2
0.36446679386745257,0.22904605465681402,2.1368911797136603,13.065326633165828,2
0.3428244767861814,0.22297373288073558,2.1009917891940626,13.316582914572862,2
0.2566922638408369,0.28609902789063074,2.153791212504605,13.567839195979898,2
0.3198087153646612,0.2346101938459492,1.7514167823954703,13.819095477386934,2
0.2152950289919875,0.19766742064364093,2.0638037913314533,14.070351758793969,2
0.02953360608806374,0.2085293685259842,2.2067700507751598,14.321608040201003,2
0.3383865241871725,0.20396667544990102,1.9704212183508643,14.572864321608039,2
0.1603073711530163,0.18969050808271065,1.8777810118716836,14.824120603015075,2
0.15287685825901381,0.2749190064376043,2.136707340145948,15.07537688442211,2
0.2214742361828324,0.2600198775914544,1.9895387645649494,15.326633165829143,2
0.11337741943676863,0.22089154515712803,1.9086415023048648,15.57788944723618,2
0.6146751155556262,0.16240305762746515,2.1778428840409543,15.829145728643216,2
0.025529842069416414,0.18075255422497327,2.069772688382403,16.08040201005025,2
0.15040841994870852,0.19340025913119932,2.243476432373405,16.331658291457284,2
0.20143742703380785,0.1685181922143724,2.2224086540016152,16.58291457286432,2
0.28300117849702333,0.12386336227970587,2.6037137681766884,16.834170854271356,2
-0.06347464888384816,0.24308438336233043,2.39961614802328,17.08542713567839,2
-0.055023695747075774,0.17430051309670072,2.186955552343664,17.336683417085425,2
0.31725563234873255,0.16819254976492876,2.1497095806708755,17.587939698492463,2
0.1746561393015794,0.1219164431325894,2.313643221035753,17.839195979899497,2
0.1840930662637079,0.1651035755599361,2.205421391619648,18.09045226130653,2
0.40487795828054085,0.18395995324921566,2.2659025503932755,18.341708542713565,2
0.5330087798748572,0.21875833918977022,2.5758851138556698,18.5929648241206,2
0.24149745279183243,0.13613779069163626,2.1207876585607637,18.844221105527637,2
0.13158261380989988,0.20539562798937708,2.4046927964720317,19.09547738693467,2
0.2009360706081354,0.16118944874939156,2.3432970942930953,19.346733668341706,2
0.042007042840883566,0.11781568570894452,2.5012348017839448,19.597989949748744,2
0.20123233260514328,0.12348436263464016,2.516744262220456,19.849246231155778,2
0.2908718385620944,0.11557350171435528,2.262881753857279,20.100502512562812,2
0.2954815640696722,0.17316569194439893,2.347021628648114,20.351758793969847,2
-0.044866202444553,0.07933593727986407,2.426196223352902,20.60301507537688,2
-0.0470952712449003,0.04822154228849955,2.066410321072034,20.85427135678392,2
0.3292960486270592,0.11483405866576933,2.4891325039007888,21.105527638190953,2
0.042312006449208135,0.08581824765468518,2.2622642061225022,21.356783919597987,2
-0.09117042327966217,0.10629111606192285,2.557401352944769,21.608040201005025,2
0.09317151123755063,0.13314983002583114,2.4783253425424294,21.85929648241206,2
0.318334780570031,0.18274536432963964,2.1751703195870977,22.110552763819094,2
0.13514623944639087,0.08711565300268996,2.736375223931753,22.361809045226128,2
0.07104923499848839,0.08786006242957922,2.738240122155444,22.613065326633162,2
0.19356401274348373,0.14677239243496862,2.5891890629822276,22.8643216080402,2
-0.17209200480353137,0.1365083272522667,2.36610822661283,23.115577889447234,2
0.006968644667331048,0.02407383333099674,2.2685714253998857,23.36683417085427,2
0.11337130286304907,0.03335437695450018,2.2705012219383676,23.618090452261306,2
0.16223067092476762,0.04697069865994381,2.6063599968120426,23.86934673366834,2
0.009529305017333158,0.12457233329696316,2.6423415000939308,24.120603015075375,2
0.15858982897494442,0.027740360663128037,2.264432396893471,24.37185929648241,2
-0.05642911862235462,0.04789019979480311,2.5441142482924293,24.623115577889443,2
0.03302967050922742,0.07956574039826245,2.543366431316358,24.87437185929648,2
0.1747726311104883,0.08187548186615276,2.7293029199964565,25.125628140703515,2
-0.17292104686509424,0.06274590866678152,2.489163764362503,25.37688442211055,2
0.27676086257468624,0.07139811206987698,2.356012830435861,25.628140703517587,2
0.459177096681186,0.08809904152496006,2.430094934696114,25.87939698492462,2
-0.114493295716454,-0.0012183325346315083,2.5845008811675156,26.130653266331656,2
-0.2350938805626349,0.03253060924346635,2.8251045753643336,26.38190954773869,2
-0.17432436809110327,0.06090467586385891,2.1619750004017497,26.633165829145725,2
0.032854931605960064,0.035582395019553084,2.406814170845319,26.884422110552762,2
0.06040461691625955,0.03934757682198946,2.334106914759545,27.135678391959797,2
0.18618623682043534,0.06481065028075748,2.3704992483273846,27.38693467336683,2
-0.10363937169151119,0.06662414937619432,2.7073279474825402,27.63819095477387,2
-0.2502224766573256,0.05212599135117042,2.228040051242418,27.889447236180903,2
0.06930884829519762,0.061126188566728065,2.3903492939129793,28.140703517587937,2
0.03899673330227232,0.10595817183215846,2.4566192791100914,28.39195979899497,2
-0.06901984722862756,0.035075759678765445,2.288508864237139,28.643216080402006,2
-0.054973411658341284,0.08021524293042623,2.145722809112135,28.894472361809044,2
0.010265571845206285,-0.012052225114649692,2.6077475448191807,29.145728643216078,2
0.04224278212971534,-0.01726187769010984,2.569734824594706,29.396984924623112,2
-0.028523906693759635,0.05477900670039597,2.371108562895634,29.64824120603015,2
-0.09844927763582488,0.04815993748043316,2.519457120518347,29.899497487437184,2
-0.16399041922041013,0.020147755040454098,2.4326530256207666,30.15075376884422,2
0.23301846467690498,-0.02938142900870186,2.5236426372353935,30.402010050251253,2
-0.2576793427174487,0.09598603365515064,2.4265074475801547,30.653266331658287,2
-0.07633195717344396,-0.012358793876536725,2.597035594409713,30.904522613065325,2
-0.20748100815355594,0.037237561450984606,2.5952075958326457,31.15577889447236,2
-0.24225669034118466,0.008974032412431821,2.4337108738691975,31.407035175879393,2
0.011360473391608472,0.030268233457691727,2.784531421824342,31.65829145728643,2
0.1052831507112436,-0.0413428632283554,2.5124961806464325,31.909547738693465,2
0.08895639046435214,0.05455043169985199,2.4124414289100167,32.1608040201005,2
-0.23391867561525725,0.03574670886686213,2.643906680271006,32.41206030150754,2
-0.2758571156988002,-0.03608172376868239,2.463311625141432,32.66331658291457,2
-0.3030651771311466,0.07291485430482117,2.496236684340326,32.914572864321606,2
-0.14730515877907688,0.013594948281445356,2.6075399614840187,33.16582914572864,2
-0.1950032003891327,-0.01470689754190969,2.6518411443114283,33.417085427135675,2
-0.028035219404881215,0.044688613693401796,2.7733294523159313,33.66834170854271,2
0.22106155253029214,0.01239616886249202,2.3819340432015452,33.91959798994974,2
-0.31687429004084244,0.021446598207005316,2.6935856003806484,34.17085427135678,2
-0.012480229617969917,0.015563712331645226,2.2641985186943274,34.42211055276382,2
0.16895944015512446,0.05715060386707867,2.637573799725523,34.67336683417085,2
0.2559708448591366,-0.02956978986333458,2.345103849220286,34.92462311557789,2
0.06296487330047199,0.014319068464680368,2.3101983013927843,35.175879396984925,2
-0.07877122265615011,0.0012656266408292496,2.468514417241352,35.427135678391956,2
-0.001967161291956456,-0.013064957057795912,2.7288655542848135,35.678391959798994,2
0.0880421963986559,-0.04084898868736339,2.433294915641764,35.929648241206024,2
-0.06242754687663543,-0.015954135063099242,2.675466883141934,36.18090452261306,2
0.1747827044970184,0.0447124944743289,2.5273479996805346,36.4321608040201,2
0.32578012953225255,0.04838690065388523,2.598450187387693,36.68341708542713,2
0.16074721038115555,0.01584316076794387,2.646791775454002,36.93467336683417,2
-0.2884004336384293,0.03394324602903563,2.427209498545794,37.1859296482412,2
0.027721194073013544,0.05235798452814462,2.539424073169738,37.43718592964824,2
-0.1252841373252201,0.013386123834813555,2.5543675186231023,37.688442211055275,2
-0.22132335916436843,-0.03382471905446558,2.554246842391216,37.939698492462306,2
-0.04591735081537465,-0.003027971552550718,2.7950895228820603,38.19095477386934,2
-0.07676521470727447,-0.00324362477813896,2.5633697895356558,38.44221105527638,2
0.061581461017597046,-0.023503132097227045,2.5421922076128087,38.69346733668341,2
-0.1655834806540818,0.007893246008530683,2.424393994192882,38.94472361809045,2
0.09506443796691338,0.044761977893976845,2.877468419489666,39.19597989949749,2
-0.16080906187284247,-0.0061798583645866646,2.4677309776755636,39.44723618090452,2
-0.3455165045516038,-0.0319617587196393,2.542307693083732,39.698492462311556,2
-0.16922963269193092,-0.016067667599830457,2.3811155034772353,39.94974874371859,2
0.35247062609183544,0.015582430278661671,2.468731393559892,40.201005025125625,2
0.12217016497005836,0.009440772479060852,2.4951121855107705,40.45226130653266,2
-0.11656052478169751,-0.014672911309619018,2.4422683031668253,40.70351758793969,2
0.1852128133107893,-0.016927435764649012,2.4279263859766655,40.95477386934673,2
0.011031303317651824,0.003344198699179593,2.700028671071814,41.20603015075376,2
-0.19947120712298894,0.023945302993011112,2.567080861111487,41.4572864321608,2
0.26965367258231177,-0.02838471247377591,2.1345675945837046,41.70854271356784,2
-0.09047759268673324,0.03229342463127638,2.458856915404866,41.95979899497487,2
-0.18255778329885014,0.013834387538399533,2.717006893758653,42.211055276381906,2
-0.21901758859362747,0.02596420048265791,2.5910411158915836,42.462311557788944,2
-0.05099677647830482,-0.021788555227981066,2.492963222917154,42.713567839195974,2
0.0447388776274167,0.022380826088876628,2.5466817838534324,42.96482412060301,2
0.2193572512632668,0.02082687475141355,2.4164505243184156,43.21608040201005,2
0.004374722639975818,0.012058177479086692,2.483113117250477,43.46733668341708,2
0.07607091320723183,-0.018883322177777828,2.423629354081149,43.71859296482412,2
0.05500398024426271,0.012377416925236757,2.822852245154356,43.96984924623115,2
-0.29996680267514386,-0.020110150727489444,2.7732081945286726,44.22110552763819,2
